node,degree,in_degree,out_degree,pagerank,interval_start,interval_end
89,1,1,0,0.0088771775537988,2019-03-23 05:00:00,2019-03-23 05:15:00
136,1,1,0,0.0088771775537988,2019-03-23 05:00:00,2019-03-23 05:15:00
157,1,0,1,0.004798464128282619,2019-03-23 05:00:00,2019-03-23 05:15:00
163,1,0,1,0.004798464128282619,2019-03-23 05:00:00,2019-03-23 05:15:00
189,2,0,2,0.004798464128282619,2019-03-23 05:00:00,2019-03-23 05:15:00
1,2,2,0,0.0088771775537988,2019-03-23 05:15:00,2019-03-23 05:30:00
5,1,1,0,0.0088771775537988,2019-03-23 05:15:00,2019-03-23 05:30:00
23,1,0,1,0.004798464128282619,2019-03-23 05:15:00,2019-03-23 05:30:00
89,1,1,0,0.0088771775537988,2019-03-23 05:15:00,2019-03-23 05:30:00
115,1,1,0,0.0088771775537988,2019-03-23 05:15:00,2019-03-23 05:30:00
125,1,0,1,0.004798464128282619,2019-03-23 05:15:00,2019-03-23 05:30:00
163,1,0,1,0.004798464128282619,2019-03-23 05:15:00,2019-03-23 05:30:00
189,2,0,2,0.004798464128282619,2019-03-23 05:15:00,2019-03-23 05:30:00
1,2,2,0,0.0088771775537988,2019-03-23 05:30:00,2019-03-23 05:45:00
5,1,1,0,0.0088771775537988,2019-03-23 05:30:00,2019-03-23 05:45:00
23,1,0,1,0.004798464128282619,2019-03-23 05:30:00,2019-03-23 05:45:00
89,1,1,0,0.0088771775537988,2019-03-23 05:30:00,2019-03-23 05:45:00
115,1,1,0,0.0088771775537988,2019-03-23 05:30:00,2019-03-23 05:45:00
125,1,0,1,0.004798464128282619,2019-03-23 05:30:00,2019-03-23 05:45:00
163,1,0,1,0.004798464128282619,2019-03-23 05:30:00,2019-03-23 05:45:00
189,2,0,2,0.004798464128282619,2019-03-23 05:30:00,2019-03-23 05:45:00
1,2,2,0,0.008913522582695454,2019-03-23 05:45:00,2019-03-23 06:00:00
5,1,1,0,0.008913522582695454,2019-03-23 05:45:00,2019-03-23 06:00:00
23,1,0,1,0.004818116001247109,2019-03-23 05:45:00,2019-03-23 06:00:00
89,1,1,0,0.008913522582695454,2019-03-23 05:45:00,2019-03-23 06:00:00
163,1,0,1,0.004818116001247109,2019-03-23 05:45:00,2019-03-23 06:00:00
189,2,0,2,0.004818116001247109,2019-03-23 05:45:00,2019-03-23 06:00:00
1,2,2,0,0.008877177553798802,2019-03-23 06:00:00,2019-03-23 06:15:00
5,1,1,0,0.008877177553798802,2019-03-23 06:00:00,2019-03-23 06:15:00
16,1,0,1,0.0047984641282826195,2019-03-23 06:00:00,2019-03-23 06:15:00
18,1,1,0,0.008877177553798802,2019-03-23 06:00:00,2019-03-23 06:15:00
23,1,0,1,0.0047984641282826195,2019-03-23 06:00:00,2019-03-23 06:15:00
89,1,1,0,0.008877177553798802,2019-03-23 06:00:00,2019-03-23 06:15:00
163,1,0,1,0.0047984641282826195,2019-03-23 06:00:00,2019-03-23 06:15:00
189,2,0,2,0.0047984641282826195,2019-03-23 06:00:00,2019-03-23 06:15:00
1,2,2,0,0.008913522582695454,2019-03-23 06:15:00,2019-03-23 06:30:00
5,1,1,0,0.008913522582695454,2019-03-23 06:15:00,2019-03-23 06:30:00
23,1,0,1,0.004818116001247109,2019-03-23 06:15:00,2019-03-23 06:30:00
89,1,1,0,0.008913522582695454,2019-03-23 06:15:00,2019-03-23 06:30:00
163,1,0,1,0.004818116001247109,2019-03-23 06:15:00,2019-03-23 06:30:00
189,2,0,2,0.004818116001247109,2019-03-23 06:15:00,2019-03-23 06:30:00
1,2,2,0,0.008913522582695454,2019-03-23 06:30:00,2019-03-23 06:45:00
5,1,1,0,0.008913522582695454,2019-03-23 06:30:00,2019-03-23 06:45:00
23,1,0,1,0.004818116001247109,2019-03-23 06:30:00,2019-03-23 06:45:00
89,1,1,0,0.008913522582695454,2019-03-23 06:30:00,2019-03-23 06:45:00
163,1,0,1,0.004818116001247109,2019-03-23 06:30:00,2019-03-23 06:45:00
189,2,0,2,0.004818116001247109,2019-03-23 06:30:00,2019-03-23 06:45:00
1,2,2,0,0.008913522582695454,2019-03-23 06:45:00,2019-03-23 07:00:00
5,1,1,0,0.008913522582695454,2019-03-23 06:45:00,2019-03-23 07:00:00
23,1,0,1,0.004818116001247109,2019-03-23 06:45:00,2019-03-23 07:00:00
89,1,1,0,0.008913522582695454,2019-03-23 06:45:00,2019-03-23 07:00:00
163,1,0,1,0.004818116001247109,2019-03-23 06:45:00,2019-03-23 07:00:00
189,2,0,2,0.004818116001247109,2019-03-23 06:45:00,2019-03-23 07:00:00
1,2,2,0,0.008913522582695454,2019-03-23 07:00:00,2019-03-23 07:15:00
5,1,1,0,0.008913522582695454,2019-03-23 07:00:00,2019-03-23 07:15:00
23,1,0,1,0.004818116001247109,2019-03-23 07:00:00,2019-03-23 07:15:00
89,1,1,0,0.008913522582695454,2019-03-23 07:00:00,2019-03-23 07:15:00
163,1,0,1,0.004818116001247109,2019-03-23 07:00:00,2019-03-23 07:15:00
189,2,0,2,0.004818116001247109,2019-03-23 07:00:00,2019-03-23 07:15:00
1,2,2,0,0.008913522582695454,2019-03-23 07:15:00,2019-03-23 07:30:00
5,1,1,0,0.008913522582695454,2019-03-23 07:15:00,2019-03-23 07:30:00
23,1,0,1,0.004818116001247109,2019-03-23 07:15:00,2019-03-23 07:30:00
89,1,1,0,0.008913522582695454,2019-03-23 07:15:00,2019-03-23 07:30:00
163,1,0,1,0.004818116001247109,2019-03-23 07:15:00,2019-03-23 07:30:00
189,2,0,2,0.004818116001247109,2019-03-23 07:15:00,2019-03-23 07:30:00
1,2,2,0,0.008913522582695454,2019-03-23 07:30:00,2019-03-23 07:45:00
5,1,1,0,0.008913522582695454,2019-03-23 07:30:00,2019-03-23 07:45:00
23,1,0,1,0.004818116001247109,2019-03-23 07:30:00,2019-03-23 07:45:00
89,1,1,0,0.008913522582695454,2019-03-23 07:30:00,2019-03-23 07:45:00
163,1,0,1,0.004818116001247109,2019-03-23 07:30:00,2019-03-23 07:45:00
189,2,0,2,0.004818116001247109,2019-03-23 07:30:00,2019-03-23 07:45:00
1,2,2,0,0.008800527647513847,2019-03-23 07:45:00,2019-03-23 08:00:00
5,1,1,0,0.008800527647513847,2019-03-23 07:45:00,2019-03-23 08:00:00
23,1,0,1,0.0047570782978519355,2019-03-23 07:45:00,2019-03-23 08:00:00
57,1,1,0,0.006104894747739239,2019-03-23 07:45:00,2019-03-23 08:00:00
89,3,2,1,0.01014834409740115,2019-03-23 07:45:00,2019-03-23 08:00:00
110,1,1,0,0.006104894747739239,2019-03-23 07:45:00,2019-03-23 08:00:00
136,1,1,0,0.0133822298395566,2019-03-23 07:45:00,2019-03-23 08:00:00
163,3,0,3,0.0047570782978519355,2019-03-23 07:45:00,2019-03-23 08:00:00
189,2,0,2,0.0047570782978519355,2019-03-23 07:45:00,2019-03-23 08:00:00
200,1,0,1,0.0047570782978519355,2019-03-23 07:45:00,2019-03-23 08:00:00
1,2,2,0,0.008795074578753576,2019-03-23 08:00:00,2019-03-23 08:15:00
5,1,1,0,0.008795074578753576,2019-03-23 08:00:00,2019-03-23 08:15:00
23,1,0,1,0.004754190866483972,2019-03-23 08:00:00,2019-03-23 08:15:00
57,1,1,0,0.006101152103907174,2019-03-23 08:00:00,2019-03-23 08:15:00
62,2,2,0,0.008795074578753576,2019-03-23 08:00:00,2019-03-23 08:15:00
89,2,1,1,0.006101152103907174,2019-03-23 08:00:00,2019-03-23 08:15:00
110,1,1,0,0.006101152103907174,2019-03-23 08:00:00,2019-03-23 08:15:00
136,1,1,0,0.009940644675917964,2019-03-23 08:00:00,2019-03-23 08:15:00
152,1,0,1,0.004754190866483972,2019-03-23 08:00:00,2019-03-23 08:15:00
163,3,0,3,0.004754190866483972,2019-03-23 08:00:00,2019-03-23 08:15:00
172,1,1,0,0.008795074578753576,2019-03-23 08:00:00,2019-03-23 08:15:00
189,2,0,2,0.004754190866483972,2019-03-23 08:00:00,2019-03-23 08:15:00
190,2,0,2,0.004754190866483972,2019-03-23 08:00:00,2019-03-23 08:15:00
1,2,2,0,0.008359320140900768,2019-03-23 08:15:00,2019-03-23 08:30:00
5,3,2,1,0.05521050806890302,2019-03-23 08:15:00,2019-03-23 08:30:00
19,1,1,0,0.008359320140900768,2019-03-23 08:15:00,2019-03-23 08:30:00
23,1,0,1,0.004518351369119639,2019-03-23 08:15:00,2019-03-23 08:30:00
35,1,0,1,0.004518351369119639,2019-03-23 08:15:00,2019-03-23 08:30:00
62,2,2,0,0.008359320140900768,2019-03-23 08:15:00,2019-03-23 08:30:00
87,1,0,1,0.004518351369119639,2019-03-23 08:15:00,2019-03-23 08:30:00
89,1,1,0,0.008359320140900768,2019-03-23 08:15:00,2019-03-23 08:30:00
117,1,1,0,0.008359320140900768,2019-03-23 08:15:00,2019-03-23 08:30:00
152,1,0,1,0.004518351369119639,2019-03-23 08:15:00,2019-03-23 08:30:00
163,1,0,1,0.004518351369119639,2019-03-23 08:15:00,2019-03-23 08:30:00
172,1,1,0,0.008359320140900768,2019-03-23 08:15:00,2019-03-23 08:30:00
189,2,0,2,0.004518351369119639,2019-03-23 08:15:00,2019-03-23 08:30:00
190,2,0,2,0.004518351369119639,2019-03-23 08:15:00,2019-03-23 08:30:00
1,2,2,0,0.008237498317301306,2019-03-23 08:30:00,2019-03-23 08:45:00
5,3,2,1,0.05440578852591525,2019-03-23 08:30:00,2019-03-23 08:45:00
18,1,1,0,0.008237498317301306,2019-03-23 08:30:00,2019-03-23 08:45:00
19,1,1,0,0.008237498317301306,2019-03-23 08:30:00,2019-03-23 08:45:00
21,1,0,1,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
23,1,0,1,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
35,1,0,1,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
57,1,0,1,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
58,2,0,2,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
62,2,2,0,0.011455101079183697,2019-03-23 08:30:00,2019-03-23 08:45:00
67,1,1,0,0.008237498317301306,2019-03-23 08:30:00,2019-03-23 08:45:00
87,1,0,1,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
89,1,1,0,0.008237498317301306,2019-03-23 08:30:00,2019-03-23 08:45:00
108,1,1,0,0.006345003322385241,2019-03-23 08:30:00,2019-03-23 08:45:00
117,1,1,0,0.008237498317301306,2019-03-23 08:30:00,2019-03-23 08:45:00
125,1,1,0,0.006345003322385241,2019-03-23 08:30:00,2019-03-23 08:45:00
163,1,0,1,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
189,2,0,2,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
190,3,1,2,0.008237498317301306,2019-03-23 08:30:00,2019-03-23 08:45:00
200,1,0,1,0.004452508327469177,2019-03-23 08:30:00,2019-03-23 08:45:00
1,2,2,0,0.008038198490936392,2019-03-23 08:45:00,2019-03-23 09:00:00
5,3,2,1,0.05308967222273421,2019-03-23 08:45:00,2019-03-23 09:00:00
16,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
18,5,2,3,0.011731607490838555,2019-03-23 08:45:00,2019-03-23 09:00:00
21,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
23,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
57,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
58,2,0,2,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
62,2,2,0,0.011177937142824298,2019-03-23 08:45:00,2019-03-23 09:00:00
67,2,1,1,0.008038198490936392,2019-03-23 08:45:00,2019-03-23 09:00:00
86,3,3,0,0.014317675794712202,2019-03-23 08:45:00,2019-03-23 09:00:00
89,1,1,0,0.008038198490936392,2019-03-23 08:45:00,2019-03-23 09:00:00
98,1,1,0,0.008038198490936392,2019-03-23 08:45:00,2019-03-23 09:00:00
108,2,2,0,0.009884902990887474,2019-03-23 08:45:00,2019-03-23 09:00:00
117,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
119,1,1,0,0.008038198490936392,2019-03-23 08:45:00,2019-03-23 09:00:00
125,1,1,0,0.006191493990985312,2019-03-23 08:45:00,2019-03-23 09:00:00
126,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
137,1,1,0,0.011177937142824298,2019-03-23 08:45:00,2019-03-23 09:00:00
161,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
163,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
189,2,0,2,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
190,3,1,2,0.008038198490936392,2019-03-23 08:45:00,2019-03-23 09:00:00
200,1,0,1,0.004344789491034231,2019-03-23 08:45:00,2019-03-23 09:00:00
1,5,5,0,0.01563738263972788,2019-03-23 09:00:00,2019-03-23 09:15:00
5,1,1,0,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
16,1,1,0,0.011331842539053921,2019-03-23 09:00:00,2019-03-23 09:15:00
18,4,1,3,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
21,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
23,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
28,2,0,2,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
57,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
58,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
62,2,2,0,0.011331842539053921,2019-03-23 09:00:00,2019-03-23 09:15:00
67,2,1,1,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
68,2,1,1,0.028823316371783883,2019-03-23 09:00:00,2019-03-23 09:15:00
86,3,3,0,0.011331842539053921,2019-03-23 09:00:00,2019-03-23 09:15:00
89,1,1,0,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
98,1,1,0,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
105,1,1,0,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
109,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
117,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
119,2,1,1,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
125,1,1,0,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
126,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
137,1,1,0,0.011331842539053921,2019-03-23 09:00:00,2019-03-23 09:15:00
161,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
163,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
189,2,0,2,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
190,3,1,2,0.008148854699341561,2019-03-23 09:00:00,2019-03-23 09:15:00
198,1,0,1,0.0044045907291484,2019-03-23 09:00:00,2019-03-23 09:15:00
1,5,5,0,0.01503926880939512,2019-03-23 09:15:00,2019-03-23 09:30:00
5,1,1,0,0.006036623893055285,2019-03-23 09:15:00,2019-03-23 09:30:00
16,1,1,0,0.010898434603359049,2019-03-23 09:15:00,2019-03-23 09:30:00
18,3,0,3,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
21,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
23,2,0,2,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
26,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
28,2,0,2,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
40,2,2,0,0.00963768185959122,2019-03-23 09:15:00,2019-03-23 09:30:00
58,1,1,0,0.007837152876323252,2019-03-23 09:15:00,2019-03-23 09:30:00
67,2,1,1,0.007837152876323252,2019-03-23 09:15:00,2019-03-23 09:30:00
68,2,1,1,0.028056798423616594,2019-03-23 09:15:00,2019-03-23 09:30:00
86,4,4,0,0.011438210842859186,2019-03-23 09:15:00,2019-03-23 09:30:00
89,1,1,0,0.007837152876323252,2019-03-23 09:15:00,2019-03-23 09:30:00
98,3,2,1,0.051877501937445857,2019-03-23 09:15:00,2019-03-23 09:30:00
105,1,1,0,0.007837152876323252,2019-03-23 09:15:00,2019-03-23 09:30:00
109,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
117,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
119,2,1,1,0.007837152876323252,2019-03-23 09:15:00,2019-03-23 09:30:00
136,1,1,0,0.007837152876323252,2019-03-23 09:15:00,2019-03-23 09:30:00
137,1,1,0,0.010898434603359049,2019-03-23 09:15:00,2019-03-23 09:30:00
140,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
157,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
161,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
163,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
167,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
189,2,0,2,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
198,1,0,1,0.004236094909787318,2019-03-23 09:15:00,2019-03-23 09:30:00
1,2,2,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
5,1,1,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
21,1,0,1,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
23,1,0,1,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
26,1,0,1,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
40,1,1,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
57,1,1,0,0.010786974515847578,2019-03-23 09:30:00,2019-03-23 09:45:00
58,2,2,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
62,2,0,2,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
67,2,1,1,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
68,2,1,1,0.02826239447374277,2019-03-23 09:30:00,2019-03-23 09:45:00
86,2,2,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
87,3,0,3,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
89,2,1,1,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
98,2,1,1,0.02826239447374277,2019-03-23 09:30:00,2019-03-23 09:45:00
105,1,1,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
108,2,1,1,0.007650913593732786,2019-03-23 09:30:00,2019-03-23 09:45:00
109,1,0,1,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
114,1,1,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
115,1,0,1,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
117,1,0,1,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
119,1,1,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
121,1,1,0,0.005496538036848102,2019-03-23 09:30:00,2019-03-23 09:45:00
136,3,3,0,0.010078158182878764,2019-03-23 09:30:00,2019-03-23 09:45:00
137,1,1,0,0.01101891144519046,2019-03-23 09:30:00,2019-03-23 09:45:00
140,3,1,2,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
157,2,0,2,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
163,1,0,1,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
167,2,0,2,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
189,2,0,2,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
190,2,2,0,0.00792378262599408,2019-03-23 09:30:00,2019-03-23 09:45:00
200,1,0,1,0.004282915742275113,2019-03-23 09:30:00,2019-03-23 09:45:00
201,1,1,0,0.01101891144519046,2019-03-23 09:30:00,2019-03-23 09:45:00
1,2,2,0,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
5,1,1,0,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
16,3,0,3,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
18,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
21,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
23,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
26,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
40,2,2,0,0.011705366459749018,2019-03-23 09:45:00,2019-03-23 10:00:00
46,2,2,0,0.009248598467081905,2019-03-23 09:45:00,2019-03-23 10:00:00
57,1,1,0,0.0111529440680138,2019-03-23 09:45:00,2019-03-23 10:00:00
58,1,1,0,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
62,2,0,2,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
67,2,1,1,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
68,2,1,1,0.02836905235530902,2019-03-23 09:45:00,2019-03-23 10:00:00
86,3,3,0,0.015882339256102954,2019-03-23 09:45:00,2019-03-23 10:00:00
87,3,0,3,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
89,2,1,1,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
105,1,1,0,0.005563446478081235,2019-03-23 09:45:00,2019-03-23 10:00:00
108,2,1,1,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
109,3,0,3,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
114,1,1,0,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
115,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
117,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
119,1,1,0,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
121,1,1,0,0.005563446478081235,2019-03-23 09:45:00,2019-03-23 10:00:00
136,5,4,1,0.009248598467081905,2019-03-23 09:45:00,2019-03-23 10:00:00
137,1,1,0,0.0111529440680138,2019-03-23 09:45:00,2019-03-23 10:00:00
140,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
157,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
163,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
167,2,0,2,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
168,2,2,0,0.006791830474414792,2019-03-23 09:45:00,2019-03-23 10:00:00
169,1,0,1,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
189,2,0,2,0.004335062481747678,2019-03-23 09:45:00,2019-03-23 10:00:00
190,2,2,0,0.008020214470748348,2019-03-23 09:45:00,2019-03-23 10:00:00
201,1,1,0,0.0111529440680138,2019-03-23 09:45:00,2019-03-23 10:00:00
1,3,2,1,0.013779343352570014,2019-03-23 10:00:00,2019-03-23 10:15:00
5,1,1,0,0.006872662793548229,2019-03-23 10:00:00,2019-03-23 10:15:00
11,1,0,1,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
16,3,0,3,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
18,2,0,2,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
21,1,0,1,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
23,1,0,1,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
28,2,0,2,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
40,1,1,0,0.0052937303222256515,2019-03-23 10:00:00,2019-03-23 10:15:00
46,2,2,0,0.006346351969774036,2019-03-23 10:00:00,2019-03-23 10:15:00
58,1,1,0,0.006872662793548229,2019-03-23 10:00:00,2019-03-23 10:15:00
62,3,1,2,0.006872662793548229,2019-03-23 10:00:00,2019-03-23 10:15:00
67,2,1,1,0.006872662793548229,2019-03-23 10:00:00,2019-03-23 10:15:00
68,2,1,1,0.024678297212942988,2019-03-23 10:00:00,2019-03-23 10:15:00
80,2,1,1,0.024678297212942988,2019-03-23 10:00:00,2019-03-23 10:15:00
86,3,3,0,0.01580373900413291,2019-03-23 10:00:00,2019-03-23 10:15:00
89,2,1,1,0.006872662793548229,2019-03-23 10:00:00,2019-03-23 10:15:00
108,1,1,0,0.00955714106276348,2019-03-23 10:00:00,2019-03-23 10:15:00
109,3,2,1,0.018488217273348165,2019-03-23 10:00:00,2019-03-23 10:15:00
110,2,1,1,0.006872662793548229,2019-03-23 10:00:00,2019-03-23 10:15:00
117,1,0,1,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
119,1,1,0,0.006872662793548229,2019-03-23 10:00:00,2019-03-23 10:15:00
136,4,2,2,0.021011017365121613,2019-03-23 10:00:00,2019-03-23 10:15:00
137,4,3,1,0.0739291806753976,2019-03-23 10:00:00,2019-03-23 10:15:00
139,1,0,1,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
140,2,1,1,0.006872662793548229,2019-03-23 10:00:00,2019-03-23 10:15:00
156,2,0,2,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
157,1,0,1,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
163,1,0,1,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
167,2,0,2,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
168,4,4,0,0.008977906088644998,2019-03-23 10:00:00,2019-03-23 10:15:00
188,1,0,1,0.003714797850903075,2019-03-23 10:00:00,2019-03-23 10:15:00
189,3,1,2,0.011839247112061378,2019-03-23 10:00:00,2019-03-23 10:15:00
190,3,2,1,0.00955714106276348,2019-03-23 10:00:00,2019-03-23 10:15:00
198,1,1,0,0.015428738009799495,2019-03-23 10:00:00,2019-03-23 10:15:00
201,1,1,0,0.00955714106276348,2019-03-23 10:00:00,2019-03-23 10:15:00
1,2,2,0,0.007149921696014131,2019-03-23 10:15:00,2019-03-23 10:30:00
5,1,1,0,0.005507284672934021,2019-03-23 10:15:00,2019-03-23 10:30:00
11,4,1,3,0.0053927600705345816,2019-03-23 10:15:00,2019-03-23 10:30:00
18,6,2,4,0.0067217028496387166,2019-03-23 10:15:00,2019-03-23 10:30:00
